Sale ID,Date,AveragePrice,Total Avocados,Small 4046,Extra Large 4770,Large 4225,Total Bags,Small Bags,Large Bags,XLarge Bags,type,Cities
1,9/3/2017 0:00,1.44,131238,47932,1786,81520,76768,73080,2370,1318,conventional,Richmond Norfolk
1,9/17/2017 0:00,1.44,127667,44304,1368,81995,72966,70411,2294,261,conventional,Richmond Norfolk
1,1/28/2018 0:00,1.44,4450,422,94,3934,10551,9657,894,0,organic,Richmond Norfolk
1,2/8/2015 0:00,1.44,3303,82,0,3221,1881,1583,298,0,organic,Roanoke
1,11/8/2015 0:00,1.44,2867,111,0,2756,1766,907,859,0,organic,Roanoke
1,2/11/2018 0:00,1.44,1884,116,0,1768,6980,5962,1018,0,organic,Roanoke
1,1/25/2015 0:00,1.44,9033,4291,0,4742,675,675,0,0,organic,Sacramento
1,7/9/2017 0:00,1.44,455847,174813,13473,267561,49574,46835,669,2070,conventional,Sacramento
1,8/13/2017 0:00,1.44,409122,142234,3221,263667,46764,43676,1228,1860,conventional,Sacramento
1,2/22/2015 0:00,1.44,11478,10994,0,484,287,287,0,0,organic,San Diego
1,5/29/2016 0:00,1.44,12153,2154,0,9999,6690,6601,89,0,organic,San Diego
1,6/19/2016 0:00,1.44,713722,210316,43427,459979,87198,85053,1080,1065,conventional,San Francisco
1,2/1/2015 0:00,1.44,34422,12927,35,21460,5912,407,5505,0,organic,Seattle
1,4/9/2017 0:00,1.44,15345,1602,4,13739,37303,514,36789,0,organic,Seattle
1,1/18/2015 0:00,1.44,3716,583,0,3133,648,147,501,0,organic,Spokane
1,7/23/2017 0:00,1.44,53054,17051,89,35914,24615,13713,10900,2,conventional,Spokane
1,5/17/2015 0:00,1.44,42956,743,39,42174,26693,26524,169,0,conventional,Syracuse
1,8/23/2015 0:00,1.44,31273,579,78,30616,11661,11661,0,0,conventional,Syracuse
1,9/13/2015 0:00,1.44,31624,882,45,30697,11437,10961,476,0,conventional,Syracuse
1,9/20/2015 0:00,1.44,28105,776,30,27299,8941,8492,449,0,conventional,Syracuse
1,8/21/2016 0:00,1.44,40115,2904,19,37192,18383,17428,0,955,conventional,Syracuse
1,7/30/2017 0:00,1.44,137,0,0,137,4432,1061,3371,0,organic,Syracuse
1,11/5/2017 0:00,1.44,32744,3248,67,29429,19284,7445,11839,0,conventional,Syracuse
1,1/24/2016 0:00,1.44,1187,1147,0,40,2720,2717,3,0,organic,Tampa
1,7/10/2016 0:00,1.44,1966,1771,0,195,6603,6593,10,0,organic,Tampa
1,7/17/2016 0:00,1.44,790,733,0,57,3274,3237,37,0,organic,Tampa
1,2/12/2017 0:00,1.44,832,742,0,90,5581,4683,898,0,organic,Tampa
1,5/21/2017 0:00,1.44,270430,224342,33,46055,103392,64870,38515,7,conventional,Tampa
1,7/30/2017 0:00,1.44,251118,212490,94,38534,66133,27043,34834,4256,conventional,Tampa
1,8/2/2015 0:00,1.45,63286,510,741,62035,11847,11769,78,0,conventional,Albany
1,6/19/2016 0:00,1.45,161,11,0,150,814,814,0,0,organic,Albany
1,12/10/2017 0:00,1.45,280,18,0,262,3500,3500,0,0,organic,Albany
1,12/24/2017 0:00,1.45,61423,2812,19,58592,15616,6863,8753,0,conventional,Albany
1,2/11/2018 0:00,1.45,103792,8183,61,95548,18011,13265,4295,451,conventional,Albany
1,11/19/2017 0:00,1.45,433768,64122,3724,365922,210972,167489,43483,0,conventional,Baltimore Washington
1,7/19/2015 0:00,1.45,2564,37,0,2527,538,203,335,0,organic,Boise
1,9/18/2016 0:00,1.45,393207,39971,7080,346156,96395,96062,333,0,conventional,Boston
1,11/27/2016 0:00,1.45,324402,4243,3069,317090,66854,66399,31,424,conventional,Boston
1,12/24/2017 0:00,1.45,325226,10727,1638,312861,88922,75107,13815,0,conventional,Boston
1,7/12/2015 0:00,1.45,53129,1119,4715,47295,74223,73796,427,0,conventional,Buffalo Rochester
1,12/13/2015 0:00,1.45,131,0,0,131,4188,1503,2685,0,organic,Buffalo Rochester
1,7/31/2016 0:00,1.45,66499,1792,55,64652,41589,40894,0,695,conventional,Buffalo Rochester
1,1/14/2018 0:00,1.45,7393,18,242,7133,12129,12116,13,0,organic,Charlotte
1,7/2/2017 0:00,1.45,813218,128743,149582,534893,130528,128739,327,1462,conventional,Chicago
1,8/16/2015 0:00,1.45,8924,8229,0,695,4345,4335,10,0,organic,Dallas Ft Worth
1,5/14/2017 0:00,1.45,9602,5498,0,4104,19133,18976,157,0,organic,Dallas Ft Worth
1,1/7/2018 0:00,1.45,4476,4021,0,455,16811,14157,2654,0,organic,Dallas Ft Worth
1,1/28/2018 0:00,1.45,5413,4937,0,476,20656,19613,1043,0,organic,Dallas Ft Worth
1,7/19/2015 0:00,1.45,12475,9847,23,2605,12901,90,12811,0,organic,Denver
1,8/16/2015 0:00,1.45,15355,10282,10,5063,16898,662,16236,0,organic,Denver
1,8/30/2015 0:00,1.45,10083,5989,24,4070,15039,676,14363,0,organic,Denver
1,2/28/2016 0:00,1.45,9275,2183,0,7092,1725,290,1435,0,organic,Detroit
1,3/6/2016 0:00,1.45,7330,853,0,6477,1632,366,1266,0,organic,Detroit
1,8/14/2016 0:00,1.45,9702,781,0,8921,5491,830,4661,0,organic,Detroit
1,4/16/2017 0:00,1.45,158839,68514,38762,51563,183706,165253,3614,14839,conventional,Detroit
1,2/25/2018 0:00,1.45,3465,601,0,2864,12410,10325,2085,0,organic,Detroit
1,1/3/2016 0:00,1.45,2499,1173,0,1326,127,127,0,0,organic,Grand Rapids
1,8/28/2016 0:00,1.45,81753,2478,10745,68530,61296,54347,4939,2010,conventional,Grand Rapids
1,8/6/2017 0:00,1.45,116901,2082,45132,69687,50334,31735,4281,14318,conventional,Grand Rapids
1,12/27/2015 0:00,1.45,281,79,16,186,5547,960,4587,0,organic,Harrisburg Scranton
1,12/25/2016 0:00,1.45,127914,29000,1530,97384,58267,55674,2561,32,conventional,Harrisburg Scranton
1,10/1/2017 0:00,1.45,153400,37491,193,115716,60552,56522,4030,0,conventional,Harrisburg Scranton
1,11/5/2017 0:00,1.45,130441,31048,76,99317,61018,58486,2505,27,conventional,Harrisburg Scranton
1,12/31/2017 0:00,1.45,348,139,0,209,18510,18505,5,0,organic,Harrisburg Scranton
1,1/14/2018 0:00,1.45,381,176,5,200,23447,23447,0,0,organic,Harrisburg Scranton
1,2/25/2018 0:00,1.45,210753,13662,314,196777,78855,68301,9368,1186,conventional,Hartford Springfield
1,7/24/2016 0:00,1.45,17431,17408,0,23,4749,4702,47,0,organic,Houston
1,7/31/2016 0:00,1.45,15295,15274,0,21,6119,6036,83,0,organic,Houston
1,1/28/2018 0:00,1.45,10403,10288,0,115,16452,16395,57,0,organic,Houston
1,6/7/2015 0:00,1.45,997,55,0,942,1009,521,488,0,organic,Indianapolis
1,12/18/2016 0:00,1.45,1278,111,0,1167,1925,705,1220,0,organic,Indianapolis
1,8/6/2017 0:00,1.45,1776,132,0,1644,6770,3841,2929,0,organic,Indianapolis
1,12/31/2017 0:00,1.45,1433,201,0,1232,8004,5566,2438,0,organic,Indianapolis
1,2/25/2018 0:00,1.45,1534,256,0,1278,7761,4655,3106,0,organic,Indianapolis
1,6/18/2017 0:00,1.45,107661,94578,90,12993,43351,23346,16705,3300,conventional,Jacksonville
1,10/15/2017 0:00,1.45,134531,57479,61,76991,68205,44184,24021,0,conventional,Las Vegas
1,8/20/2017 0:00,1.45,1632215,1207541,99791,324883,677650,618120,22264,37266,conventional,Los Angeles
1,1/29/2017 0:00,1.45,938,0,0,938,532,193,339,0,organic,Louisville
1,6/25/2017 0:00,1.45,1491,0,0,1491,3030,10,3020,0,organic,Louisville
1,11/26/2017 0:00,1.45,24773,1858,107,22808,29024,10221,18803,0,conventional,Louisville
1,7/19/2015 0:00,1.45,6,5,0,1,787,787,0,0,organic,Miami Ft Lauderdale
1,2/14/2016 0:00,1.45,1079,1074,0,5,2256,2253,3,0,organic,Miami Ft Lauderdale
1,10/9/2016 0:00,1.45,43,8,0,35,1570,1567,3,0,organic,Miami Ft Lauderdale
1,5/28/2017 0:00,1.45,477960,403556,66,74338,167809,102592,65217,0,conventional,Miami Ft Lauderdale
1,11/26/2017 0:00,1.45,347689,302437,1052,44200,116958,70352,46606,0,conventional,Miami Ft Lauderdale
1,12/24/2017 0:00,1.45,385880,336797,4988,44095,120690,88551,32139,0,conventional,Miami Ft Lauderdale
1,4/19/2015 0:00,1.45,6699,355,52,6292,2469,656,1813,0,organic,Nashville
1,8/30/2015 0:00,1.45,5698,379,0,5319,1402,1074,328,0,organic,Nashville
1,5/1/2016 0:00,1.45,5024,715,0,4309,3524,1477,2047,0,organic,Nashville
1,7/19/2015 0:00,1.45,392,291,0,101,1974,1865,109,0,organic,New Orleans Mobile
1,10/25/2015 0:00,1.45,346,251,0,95,2969,2969,0,0,organic,New Orleans Mobile
1,4/17/2016 0:00,1.45,665,656,0,9,3221,3221,0,0,organic,New Orleans Mobile
1,3/5/2017 0:00,1.45,429,429,0,0,3920,3487,433,0,organic,New Orleans Mobile
1,3/12/2017 0:00,1.45,369,369,0,0,3414,2462,952,0,organic,New Orleans Mobile
1,12/24/2017 0:00,1.45,178,124,0,54,5397,5117,280,0,organic,New Orleans Mobile
1,3/15/2015 0:00,1.45,773977,22592,1924,749461,323761,258642,65119,0,conventional,New York City
1,7/10/2016 0:00,1.45,150,5,0,145,14332,14332,0,0,organic,Northern New England
1,4/2/2017 0:00,1.45,313925,12862,2601,298462,108277,36643,71634,0,conventional,Northern New England
1,10/2/2016 0:00,1.45,184457,117407,189,66861,117483,50463,66632,388,conventional,Orlando
1,3/25/2018 0:00,1.45,1317,210,0,1107,9725,8757,968,0,organic,Orlando
1,11/29/2015 0:00,1.45,1589,258,6,1325,3516,103,3413,0,organic,Philadelphia
1,8/7/2016 0:00,1.45,225276,23406,12191,189679,185976,174614,8526,2836,conventional,Philadelphia
1,8/21/2016 0:00,1.45,232386,14772,2558,215056,176104,156784,17278,2042,conventional,Philadelphia
1,11/12/2017 0:00,1.45,223618,28196,203,195219,132909,108280,24629,0,conventional,Philadelphia
1,12/17/2017 0:00,1.45,9722,7127,0,2595,7311,7302,9,0,organic,Phoenix Tucson
1,4/12/2015 0:00,1.45,1151,999,0,152,2070,1748,322,0,organic,Pittsburgh
1,10/11/2015 0:00,1.45,500,447,0,53,867,623,244,0,organic,Pittsburgh
1,10/18/2015 0:00,1.45,516,478,0,38,814,765,49,0,organic,Pittsburgh
1,1/17/2016 0:00,1.45,496,454,0,42,724,560,164,0,organic,Pittsburgh
1,2/7/2016 0:00,1.45,352,161,0,191,640,539,101,0,organic,Pittsburgh
1,1/8/2017 0:00,1.45,926,902,0,24,8060,7578,482,0,organic,Pittsburgh
1,2/19/2017 0:00,1.45,831,828,0,3,7973,7456,517,0,organic,Pittsburgh
1,3/12/2017 0:00,1.45,801,784,3,14,9153,8571,582,0,organic,Pittsburgh
1,11/12/2017 0:00,1.45,1149,1131,0,18,10221,10218,3,0,organic,Pittsburgh
1,3/8/2015 0:00,1.45,59639,15501,11,44127,1020,0,1020,0,organic,Portland
1,3/29/2015 0:00,1.45,54450,9135,3,45312,4956,3,4953,0,organic,Portland
1,12/11/2016 0:00,1.45,6754,3529,7,3218,13002,168,12834,0,organic,Portland
1,2/19/2017 0:00,1.45,8006,3760,26,4220,17333,5969,11364,0,organic,Portland
1,4/9/2017 0:00,1.45,176775,75203,6114,95458,91557,90352,1205,0,conventional,Raleigh Greensboro
1,1/3/2016 0:00,1.45,2753,111,327,2315,2341,1223,1118,0,organic,Richmond Norfolk
1,1/24/2016 0:00,1.45,2830,114,192,2524,2233,1789,444,0,organic,Richmond Norfolk
1,7/23/2017 0:00,1.45,5581,491,117,4973,12238,11554,684,0,organic,Richmond Norfolk
1,2/18/2018 0:00,1.45,3945,468,61,3416,10468,10255,213,0,organic,Richmond Norfolk
1,9/3/2017 0:00,1.45,65137,27599,91,37447,50369,43969,5062,1338,conventional,Roanoke
1,10/29/2017 0:00,1.45,331561,120962,798,209801,43247,42644,516,87,conventional,Sacramento
1,11/19/2017 0:00,1.45,282289,107079,696,174514,49183,43875,822,4486,conventional,Sacramento
1,11/26/2017 0:00,1.45,253736,98689,1205,153842,51206,44903,467,5836,conventional,Sacramento
1,5/10/2015 0:00,1.45,9115,2070,0,7045,1366,1366,0,0,organic,San Diego
1,6/12/2016 0:00,1.45,14625,2864,3,11758,4274,4270,4,0,organic,San Diego
1,1/1/2017 0:00,1.45,10003,1385,0,8618,5748,957,4791,0,organic,San Diego
1,6/12/2016 0:00,1.45,696121,228295,48922,418904,74262,72937,1022,303,conventional,San Francisco
1,1/18/2015 0:00,1.45,36455,6223,7,30225,8162,217,7945,0,organic,Seattle
1,10/2/2016 0:00,1.45,9444,1498,9,7937,25862,3662,22200,0,organic,Seattle
1,11/27/2016 0:00,1.45,165538,44831,389,120318,217732,217343,183,206,conventional,Seattle
1,12/4/2016 0:00,1.45,10666,442,16,10208,28233,535,27698,0,organic,Seattle
1,4/16/2017 0:00,1.45,15680,1648,11,14021,39084,503,38581,0,organic,Seattle
1,6/4/2017 0:00,1.45,17917,2134,0,15783,46224,263,45961,0,organic,Seattle
1,3/27/2016 0:00,1.45,2059,60,2,1997,869,0,869,0,organic,Spokane
1,6/11/2017 0:00,1.45,1882,232,0,1650,4184,54,4130,0,organic,Spokane
1,1/15/2017 0:00,1.45,2655,1997,0,658,4934,1305,3629,0,organic,St Louis
1,7/16/2017 0:00,1.45,95388,77377,218,17793,81178,66889,11070,3219,conventional,St Louis
1,1/11/2015 0:00,1.45,22575,984,15,21576,19442,19442,0,0,conventional,Syracuse
1,7/5/2015 0:00,1.45,39860,798,3981,35081,29064,28846,218,0,conventional,Syracuse
1,5/15/2016 0:00,1.45,164,1,0,163,3275,2428,847,0,organic,Syracuse
1,5/22/2016 0:00,1.45,380,0,0,380,3316,2411,905,0,organic,Syracuse
1,7/24/2016 0:00,1.45,164,4,0,160,1771,1394,377,0,organic,Syracuse
1,8/13/2017 0:00,1.45,50150,995,95,49060,28339,26761,505,1073,conventional,Syracuse
1,11/19/2017 0:00,1.45,144,62,0,82,3431,1752,1679,0,organic,Syracuse
1,1/21/2018 0:00,1.45,58691,3424,82,55185,26304,11894,14410,0,conventional,Syracuse
1,10/2/2016 0:00,1.45,196618,123391,250,72977,126706,63737,62969,0,conventional,Tampa
1,10/9/2016 0:00,1.45,215554,110106,120,105328,121816,53843,67973,0,conventional,Tampa
1,11/27/2016 0:00,1.45,154321,92934,42,61345,111270,52268,59002,0,conventional,Tampa
1,12/4/2016 0:00,1.45,357,307,0,50,4311,2263,2048,0,organic,Tampa
1,7/2/2017 0:00,1.45,320382,258324,236,61822,87204,23813,55106,8285,conventional,Tampa
1,7/9/2017 0:00,1.45,254220,211135,137,42948,69433,21337,37338,10758,conventional,Tampa
1,1/17/2016 0:00,1.45,6718,1913,26,4779,6520,6447,73,0,organic,West Tex New Mexico
1,4/10/2016 0:00,1.46,57139,972,38,56129,13114,12671,443,0,conventional,Albany
1,7/24/2016 0:00,1.46,76791,11581,14,65196,21531,18639,242,2650,conventional,Albany
1,10/30/2016 0:00,1.46,49140,3187,54,45899,9235,9153,82,0,conventional,Albany
1,12/31/2017 0:00,1.46,216,18,0,198,3248,3248,0,0,organic,Albany
1,2/15/2015 0:00,1.46,6666,1450,0,5216,1117,700,417,0,organic,Atlanta
1,5/14/2017 0:00,1.46,7996,988,0,7008,7471,240,7231,0,organic,Atlanta
1,12/6/2015 0:00,1.46,5243,433,445,4365,4475,715,3760,0,organic,Baltimore Washington
1,1/29/2017 0:00,1.46,581736,81884,10828,489024,199803,193911,2724,3168,conventional,Baltimore Washington
1,4/24/2016 0:00,1.46,2512,1,0,2511,395,337,58,0,organic,Boise
1,11/20/2016 0:00,1.46,368,0,0,368,1942,490,1452,0,organic,Boise
1,1/24/2016 0:00,1.46,623,7,0,616,8227,8227,0,0,organic,Boston
1,5/15/2016 0:00,1.46,270,31,0,239,7562,5027,2535,0,organic,Buffalo Rochester
1,6/25/2017 0:00,1.46,79270,1955,60,77255,36634,32338,946,3350,conventional,Buffalo Rochester
1,8/20/2017 0:00,1.46,303,75,0,228,7933,2470,5463,0,organic,Buffalo Rochester
1,9/10/2017 0:00,1.46,69871,2860,31,66980,72324,63253,6368,2703,conventional,Buffalo Rochester
1,7/24/2016 0:00,1.46,129605,34250,26839,68516,64303,57525,3346,3432,conventional,Charlotte
1,4/19/2015 0:00,1.46,14282,374,0,13908,1104,511,593,0,organic,Cincinnati Dayton
1,6/7/2015 0:00,1.46,11613,210,0,11403,1281,986,295,0,organic,Cincinnati Dayton
1,9/27/2015 0:00,1.46,9791,330,0,9461,718,97,621,0,organic,Cincinnati Dayton
1,6/25/2017 0:00,1.46,5227,236,0,4991,13360,467,12893,0,organic,Cincinnati Dayton
1,8/6/2017 0:00,1.46,93884,4311,1301,88272,142600,23000,119014,586,conventional,Cincinnati Dayton
1,7/19/2015 0:00,1.46,2776,433,0,2343,1574,27,1547,0,organic,Columbus
1,7/2/2017 0:00,1.46,2385,477,0,1908,6292,1829,4463,0,organic,Columbus
1,9/6/2015 0:00,1.46,7746,7399,0,347,5195,5195,0,0,organic,Dallas Ft Worth
1,11/8/2015 0:00,1.46,7248,6807,0,441,3900,3900,0,0,organic,Dallas Ft Worth
1,11/22/2015 0:00,1.46,6462,6190,0,272,4351,4351,0,0,organic,Dallas Ft Worth
1,11/29/2015 0:00,1.46,5985,5706,0,279,3428,3428,0,0,organic,Dallas Ft Worth
1,5/21/2017 0:00,1.46,10543,5639,0,4904,18140,18037,103,0,organic,Dallas Ft Worth
1,3/25/2018 0:00,1.46,6420,5372,0,1048,25069,23054,2015,0,organic,Dallas Ft Worth
1,8/23/2015 0:00,1.46,18060,12001,32,6027,19888,833,19055,0,organic,Denver
1,6/12/2016 0:00,1.46,23709,19721,29,3959,2153,2066,87,0,organic,Denver
1,7/16/2017 0:00,1.46,330826,108384,14611,207831,312011,114963,196568,480,conventional,Denver
1,8/13/2017 0:00,1.46,358840,148506,11830,198504,277065,109341,165515,2209,conventional,Denver
1,12/17/2017 0:00,1.46,5517,5039,43,435,29006,28941,65,0,organic,Denver
1,1/31/2016 0:00,1.46,7199,1820,0,5379,3104,467,2637,0,organic,Detroit
1,12/25/2016 0:00,1.46,8384,1008,0,7376,1157,634,523,0,organic,Detroit
1,4/2/2017 0:00,1.46,5364,577,0,4787,5903,1029,4874,0,organic,Detroit
1,4/23/2017 0:00,1.46,136323,60299,33428,42596,159465,144673,4015,10777,conventional,Detroit
1,2/7/2016 0:00,1.46,1916,1354,0,562,197,197,0,0,organic,Grand Rapids
1,11/20/2016 0:00,1.46,86284,1166,2576,82542,41109,39611,1472,26,conventional,Grand Rapids
1,5/7/2017 0:00,1.46,204651,2038,68210,134403,50333,30913,6940,12480,conventional,Grand Rapids
1,9/24/2017 0:00,1.46,1010,31,0,979,7034,7034,0,0,organic,Grand Rapids
1,4/2/2017 0:00,1.46,164323,53424,74,110825,75089,73919,1170,0,conventional,Harrisburg Scranton
1,6/25/2017 0:00,1.46,161259,40133,93,121033,61189,52906,2108,6175,conventional,Harrisburg Scranton
1,9/17/2017 0:00,1.46,140560,32974,55,107531,48477,47546,764,167,conventional,Harrisburg Scranton
1,12/3/2017 0:00,1.46,787,451,6,330,17321,17314,7,0,organic,Harrisburg Scranton
1,12/17/2017 0:00,1.46,673,380,6,287,16272,16269,3,0,organic,Harrisburg Scranton
1,12/24/2017 0:00,1.46,422,182,0,240,18638,18638,0,0,organic,Harrisburg Scranton
1,6/5/2016 0:00,1.46,224466,4757,246,219463,78652,75889,578,2185,conventional,Hartford Springfield
1,7/10/2016 0:00,1.46,196474,3435,700,192339,96138,90776,1638,3724,conventional,Hartford Springfield
1,8/14/2016 0:00,1.46,193928,6429,655,186844,104087,100492,2319,1276,conventional,Hartford Springfield
1,8/21/2016 0:00,1.46,193860,2618,224,191018,105686,100063,4268,1355,conventional,Hartford Springfield
1,1/29/2017 0:00,1.46,228836,4741,3935,220160,63874,62168,1026,680,conventional,Hartford Springfield
1,10/30/2016 0:00,1.46,18502,18490,0,12,9626,9623,3,0,organic,Houston
1,10/18/2015 0:00,1.46,1312,240,0,1072,1079,503,576,0,organic,Indianapolis
1,1/7/2018 0:00,1.46,1666,205,0,1461,8204,5890,2314,0,organic,Indianapolis
1,1/14/2018 0:00,1.46,2083,222,0,1861,11544,8183,3361,0,organic,Indianapolis
1,9/25/2016 0:00,1.46,876,803,0,73,3375,860,2515,0,organic,Jacksonville
1,4/16/2017 0:00,1.46,99922,83665,71,16186,51941,25863,25718,360,conventional,Jacksonville
1,6/4/2017 0:00,1.46,135964,119655,85,16224,42393,24682,16731,980,conventional,Jacksonville
1,3/22/2015 0:00,1.46,8331,4449,0,3882,690,690,0,0,organic,Las Vegas
1,6/21/2015 0:00,1.46,36851,16257,0,20594,8502,8502,0,0,organic,Los Angeles
1,7/5/2015 0:00,1.46,47974,17847,5,30122,8956,8956,0,0,organic,Los Angeles
1,7/2/2017 0:00,1.46,39246,11056,0,28190,69865,69737,128,0,organic,Los Angeles
1,6/21/2015 0:00,1.46,1672,19,0,1653,673,225,448,0,organic,Louisville
1,3/25/2018 0:00,1.46,997,8,0,989,3177,2032,1145,0,organic,Louisville
1,7/30/2017 0:00,1.46,405004,342501,359,62144,95997,34817,55121,6059,conventional,Miami Ft Lauderdale
1,1/14/2018 0:00,1.46,473204,416706,2714,53784,144710,81481,63229,0,conventional,Miami Ft Lauderdale
1,1/21/2018 0:00,1.46,413,128,0,285,7144,7144,0,0,organic,Miami Ft Lauderdale
1,3/27/2016 0:00,1.46,4879,796,0,4083,3035,1350,1685,0,organic,Nashville
1,2/14/2016 0:00,1.46,549,549,0,0,2866,2863,3,0,organic,New Orleans Mobile
1,8/20/2017 0:00,1.46,153409,128288,78,25043,73538,61052,10099,2387,conventional,New Orleans Mobile
1,8/27/2017 0:00,1.46,161541,133655,189,27697,68207,58891,5129,4187,conventional,New Orleans Mobile
1,10/15/2017 0:00,1.46,154072,135384,173,18515,73875,65363,8512,0,conventional,New Orleans Mobile
1,12/3/2017 0:00,1.46,235,86,0,149,5415,5226,189,0,organic,New Orleans Mobile
1,6/26/2016 0:00,1.46,151,1,0,150,12321,12321,0,0,organic,Northern New England
1,4/16/2017 0:00,1.46,327884,11163,2271,314450,89595,45791,43804,0,conventional,Northern New England
1,1/14/2018 0:00,1.46,218,6,0,212,22419,22419,0,0,organic,Northern New England
1,3/25/2018 0:00,1.46,411038,43595,1530,365913,72086,34546,36509,1031,conventional,Northern New England
1,11/20/2016 0:00,1.46,134061,83654,91,50316,105314,49248,56066,0,conventional,Orlando
1,11/27/2016 0:00,1.46,125540,76752,121,48667,95834,44616,51218,0,conventional,Orlando
1,12/4/2016 0:00,1.46,571,529,0,42,4750,2107,2643,0,organic,Orlando
1,4/26/2015 0:00,1.46,267849,17338,1440,249071,117694,100776,16918,0,conventional,Philadelphia
1,6/19/2016 0:00,1.46,277626,14408,18156,245062,143903,132626,8901,2376,conventional,Philadelphia
1,3/29/2015 0:00,1.46,14586,13442,0,1144,702,665,37,0,organic,Phoenix Tucson
1,5/10/2015 0:00,1.46,12675,11233,0,1442,2081,907,1174,0,organic,Phoenix Tucson
1,1/17/2016 0:00,1.46,8622,6758,0,1864,2304,2242,62,0,organic,Phoenix Tucson
1,2/12/2017 0:00,1.46,12396,4278,0,8118,9121,9085,36,0,organic,Phoenix Tucson
1,5/10/2015 0:00,1.46,51659,2100,1279,48280,30451,23420,7031,0,conventional,Pittsburgh
1,7/26/2015 0:00,1.46,572,533,0,39,619,81,538,0,organic,Pittsburgh
1,11/1/2015 0:00,1.46,457,399,0,58,926,695,231,0,organic,Pittsburgh
1,7/24/2016 0:00,1.46,821,657,0,164,4674,4667,7,0,organic,Pittsburgh
1,9/18/2016 0:00,1.46,7597,4166,0,3431,17218,9866,7352,0,organic,Portland
1,12/4/2016 0:00,1.46,7902,3404,10,4488,18162,233,17929,0,organic,Portland
1,2/4/2018 0:00,1.46,7288,2697,0,4591,27836,1186,26587,63,organic,Portland
1,3/12/2017 0:00,1.46,4753,600,189,3964,9349,8087,1262,0,organic,Richmond Norfolk
1,4/16/2017 0:00,1.46,5559,650,221,4688,6508,4129,2379,0,organic,Richmond Norfolk
1,10/15/2017 0:00,1.46,137468,43037,1581,92850,73875,67819,6056,0,conventional,Richmond Norfolk
1,2/15/2015 0:00,1.46,3323,58,0,3265,1186,1017,169,0,organic,Roanoke
1,11/12/2017 0:00,1.46,1651,221,0,1430,6857,6829,28,0,organic,Roanoke
1,7/23/2017 0:00,1.46,397726,148014,2242,247470,46504,43739,1268,1497,conventional,Sacramento
1,8/6/2017 0:00,1.46,420591,150670,1923,267998,50426,47818,1201,1407,conventional,Sacramento
1,1/17/2016 0:00,1.46,7758,1919,0,5839,4359,710,3649,0,organic,San Diego
1,6/19/2016 0:00,1.46,13138,2115,5,11018,7703,7696,7,0,organic,San Diego
1,7/23/2017 0:00,1.46,345865,190512,19476,135877,109504,101991,4401,3112,conventional,San Diego
1,7/17/2016 0:00,1.46,725082,200748,43043,481291,78989,77461,106,1422,conventional,San Francisco
1,1/7/2018 0:00,1.46,678728,209267,2525,466936,139359,136440,105,2814,conventional,San Francisco
1,1/11/2015 0:00,1.46,42067,8692,13,33362,4620,223,4397,0,organic,Seattle
1,11/8/2015 0:00,1.46,22508,7713,55,14740,9095,470,8625,0,organic,Seattle
1,2/28/2016 0:00,1.46,26896,800,45,26051,10832,2036,8796,0,organic,Seattle
1,5/28/2017 0:00,1.46,14671,2231,0,12440,44705,335,44370,0,organic,Seattle
1,12/24/2017 0:00,1.46,220106,95688,653,123765,174739,120141,54232,366,conventional,Seattle
1,2/18/2018 0:00,1.46,228407,92451,639,135317,239668,148877,90183,608,conventional,Seattle
1,4/24/2016 0:00,1.46,4389,149,2,4238,223,0,223,0,organic,Spokane
1,1/1/2017 0:00,1.46,2077,1663,0,414,3774,716,3058,0,organic,St Louis
1,1/3/2016 0:00,1.46,73,1,0,72,1548,846,702,0,organic,Syracuse
1,4/3/2016 0:00,1.46,76,0,0,76,2649,1687,962,0,organic,Syracuse
1,9/18/2016 0:00,1.46,38596,2411,16,36169,17327,17071,256,0,conventional,Syracuse
1,12/25/2016 0:00,1.46,30203,748,2,29453,15833,14866,967,0,conventional,Syracuse
1,10/29/2017 0:00,1.46,34208,4026,30,30152,19414,5104,14310,0,conventional,Syracuse
1,9/20/2015 0:00,1.46,28,28,0,0,1710,1710,0,0,organic,Tampa
1,2/21/2016 0:00,1.46,885,860,0,25,1767,1764,3,0,organic,Tampa
1,5/22/2016 0:00,1.46,1321,1261,0,60,4057,4057,0,0,organic,Tampa
1,11/6/2016 0:00,1.46,178679,110779,146,67754,105650,43845,61805,0,conventional,Tampa
1,4/23/2017 0:00,1.46,275181,224055,15,51111,83204,56892,26297,15,conventional,Tampa
1,8/6/2017 0:00,1.46,248224,207551,88,40585,64414,26777,32206,5431,conventional,Tampa
1,6/5/2016 0:00,1.47,96398,4288,54,92056,19459,17386,398,1675,conventional,Albany
1,6/5/2016 0:00,1.47,206,2,0,204,801,801,0,0,organic,Albany
1,1/1/2017 0:00,1.47,122073,4846,200,117027,7875,7867,8,0,conventional,Albany
1,5/7/2017 0:00,1.47,90387,2474,121,87792,36807,9601,27206,0,conventional,Albany
1,10/15/2017 0:00,1.47,256,19,0,237,4267,4267,0,0,organic,Albany
1,12/31/2017 0:00,1.47,103779,2623,20,101136,9736,5557,4179,0,conventional,Albany
1,1/14/2018 0:00,1.47,309,7,0,302,3832,3832,0,0,organic,Albany
1,1/31/2016 0:00,1.47,8243,680,385,7178,10782,788,9994,0,organic,Baltimore Washington
